geoid,name,state,type,cdbg_fy25,exempt_A,exempt_B,exempt_C,exempt_D,eligible,current_rate,prior_rate,hgir,recent_change,bps_permits_latest,extreme,bna_class,adjustment,adjusted_cdbg
4204345056,Lower Paxton Township,PA,Metro City,261844,True,False,False,False,False,0.007903801390354515,0.005532518601957692,0.1764830541214847,78.0,,False,,0.0,261844.0
42079,Luzerne County,PA,Urban County,3941081,True,False,False,False,False,-0.0005861711292378669,0.0015826754366052853,-1.0,735.0,325.0,False,,0.0,3941081.0
4246256,Mckeesport,PA,Metro City,945414,True,False,False,False,False,-0.03249544966997264,0.005989539133056665,-1.0,-128.0,0.0,False,,0.0,945414.0
4249552,Millcreek Township,PA,Metro City,234533,True,False,False,False,False,-0.03530055959520717,-0.0013106204950233957,-0.9284032641508256,13.0,0.0,False,,0.0,234533.0
42091,Montgomery County,PA,Urban County,3373117,False,False,False,False,True,0.009439942738061813,0.00496420019544952,0.3107260573067106,1762.0,2490.0,False,bonus,206291.64029585957,3579408.6402958594
4254656,Norristown,PA,Metro City,736318,False,False,False,False,True,-0.01137530660915731,0.00034101767581029563,-1.0,-475.0,61.0,False,penalty,-73631.8,662686.2
42095,Northampton County,PA,Urban County,2250595,True,False,False,False,False,0.010803924018003341,0.004531770856209594,0.4089904770041044,592.0,546.0,False,,0.0,2250595.0
4200359032,Penn Hills,PA,Metro City,707778,True,False,False,False,False,-0.0016110578112511487,0.004717190559952789,-1.0,-74.0,,False,,0.0,707778.0
4260000,Philadelphia,PA,Principal City,44267048,True,False,False,False,False,0.017542165668652965,0.004825655051049038,0.5685180857338946,8545.0,2962.0,False,,0.0,44267048.0
4261000,Pittsburgh,PA,Principal City,12852093,True,True,False,False,False,0.005777331779058814,0.0030393864664135517,0.31054018472817535,2241.0,1664.0,False,,0.0,12852093.0
4263624,Reading,PA,Principal City,2462848,True,False,False,False,False,0.01390546987591934,-0.009377053841419514,1.0,-257.0,0.0,False,,0.0,2462848.0
4269000,Scranton,PA,Principal City,2619353,True,False,False,False,False,-0.003339782584276363,0.01517213042857768,-1.0,-111.0,2.0,False,,0.0,2619353.0
4269720,Sharon,PA,Metro City,539294,True,False,False,False,False,-0.010490185956419151,-0.0029017926715898534,-0.5666372009404461,-18.0,0.0,False,,0.0,539294.0
4273808,State College,PA,Principal City,477508,False,True,False,False,False,-0.01126715676637513,0.00668761460226297,-1.0,113.0,1.0,False,,0.0,477508.0
4204579000,Upper Darby,PA,Metro City,1685303,True,False,False,False,False,0.006168143242163193,0.0009725422197683908,0.7276053608709676,-143.0,,False,,0.0,1685303.0
42125,Washington County,PA,Urban County,3425458,True,False,False,False,False,0.0041126338669026374,0.005277785110915589,-0.1240787281978832,447.0,450.0,False,,0.0,3425458.0
42129,Westmoreland Co,PA,Urban County,3962299,True,False,False,False,False,-0.0010106427256291184,0.003193155461575836,-1.0,341.0,414.0,False,,0.0,3962299.0
4285152,Wilkes-Barre,PA,Principal City,1400226,True,False,False,False,False,0.0013094098750006111,0.006157309450578463,-0.6492676856045982,-212.0,6.0,False,,0.0,1400226.0
4285312,Williamsport,PA,Principal City,1002670,True,True,True,False,False,-0.005611167873315059,0.012486167802061132,-1.0,-30.0,3.0,False,,0.0,1002670.0
4287048,York,PA,Principal City,1347184,True,False,False,False,False,0.006438861092613157,-0.0028969869678183713,1.0,198.0,139.0,False,,0.0,1347184.0
42133,York County,PA,Urban County,2263829,True,False,False,False,False,0.006104881670001561,0.005661136298562797,0.03771415041387261,1051.0,1335.0,False,,0.0,2263829.0
4419180,Cranston,RI,Metro City,1085975,False,False,True,False,False,0.005193135431523999,0.0025983110049396796,0.3330350080365871,101.0,51.0,False,,0.0,1085975.0
4422960,East Providence,RI,Metro City,772761,False,False,True,False,False,0.007625423685058363,-1.895267518370325e-05,1.0,152.0,126.0,False,,0.0,772761.0
4454640,Pawtucket,RI,Metro City,1776064,True,False,True,False,False,0.006729295684043235,-0.0009115212388016714,1.0,-544.0,2.0,False,,0.0,1776064.0
4459000,Providence,RI,Principal City,5227138,False,False,True,False,False,0.015094249426018669,0.007051246962266999,0.3631890801962871,148.0,269.0,False,,0.0,5227138.0
4474300,Warwick,RI,Principal City,948131,False,False,True,False,False,0.00025608744475413836,-0.00013339380993915295,1.0,-242.0,317.0,False,,0.0,948131.0
4480780,Woonsocket,RI,Metro City,1050583,True,False,True,False,False,0.0077103149821979855,-0.007845294534178038,1.0,-7.0,26.0,False,,0.0,1050583.0
4500550,Aiken,SC,Metro City,207674,True,False,True,False,False,0.014489921954628393,-0.0012974555073836935,1.0,662.0,888.0,False,,0.0,207674.0
4501360,Anderson,SC,Principal City,555496,True,True,True,False,False,0.01609736119470706,0.0007304496166853358,0.9131854256180699,404.0,166.0,False,,0.0,555496.0
45015,Berkeley County,SC,Urban County,1264084,True,False,True,False,False,0.03698303720217888,0.022288880344270456,0.24791094106906741,2845.89712899999,3169.0,False,,0.0,1264084.0
4513330,Charleston,SC,Principal City,934538,False,True,True,False,False,0.03876594236499331,0.014440431262963571,0.45719167542078243,1591.0,1144.0,False,,0.0,934538.0
45019,Charleston County,SC,Urban County,1761701,False,True,True,False,False,0.01617670980384056,0.01717872702410328,-0.03004059654296804,1885.45571200001,4153.0,False,,0.0,1761701.0
4516000,Columbia,SC,Principal City,1137467,True,True,True,False,False,0.023742598933883752,0.009765706814869768,0.41711724322361216,1453.0,2148.0,False,,0.0,1137467.0
4525810,Florence,SC,Principal City,344189,True,True,True,False,False,0.01055092770898991,0.012678072938899998,-0.09157282580313307,-134.0,365.0,False,,0.0,344189.0
4530850,Greenville,SC,Principal City,678608,False,True,True,False,False,0.0315505799226794,0.021424331909245087,0.19115176719051927,828.0,404.0,False,,0.0,678608.0
45045,Greenville County,SC,Urban County,2849153,True,True,True,False,False,0.024501458076169103,0.013079686161748594,0.3039229418378499,5006.0,5575.0,False,,0.0,2849153.0
4534045,Hilton Head Island,SC,Principal City,210564,False,True,True,False,False,-0.030973149468764616,0.009576153552902644,-1.0,-153.0,116.0,False,,0.0,210564.0
45051,Horry County,SC,Urban County,1892350,True,True,True,False,False,0.01391291837976616,0.020171932461395148,-0.18363037910292165,5288.0,7331.0,False,,0.0,1892350.0
45063,Lexington County,SC,Urban County,1850758,True,False,True,False,False,0.013298521446054368,0.013475377155929058,-0.006605526991186438,2034.9863690000057,1758.0,False,,0.0,1850758.0
45079,Richland County,SC,Urban County,1755995,True,False,True,False,False,0.01153650665990158,0.01175975188984002,-0.009582879133221004,799.617098000017,3469.0,False,,0.0,1755995.0
4561405,Rock Hill,SC,Principal City,478911,True,False,True,False,False,0.016567337066723864,0.00921593215131522,0.2851230716027774,321.0,321.0,False,,0.0,478911.0
4568290,Spartanburg,SC,Principal City,637479,True,False,True,False,False,-0.0023772690730483603,-0.007989621145579773,0.5413727698636809,-128.0,37.0,False,,0.0,637479.0
45083,Spartanburg County,SC,Urban County,1661440,True,True,True,False,False,0.017949252839029484,0.010317760257383624,0.269978740081818,2302.4471970000013,3129.0,False,,0.0,1661440.0
4570270,Summerville,SC,Metro City,286717,True,True,True,False,False,0.01580902392297512,0.03296048489755088,-0.35168410323126104,577.0,237.0,False,,0.0,286717.0
4570405,Sumter,SC,Principal City,333755,True,False,True,False,False,0.008595527667039526,-0.009598124121662943,1.0,-3.0,,False,,0.0,333755.0
4652980,Rapid,SD,Principal City,491823,True,False,False,False,False,0.01600317822359343,0.014976648825169026,0.03313541411346935,826.0,866.0,False,,0.0,491823.0
4659020,Sioux Falls,SD,Principal City,1096917,True,False,True,False,False,0.03293107384555172,0.022935429793360163,0.1789201650562831,3150.0,2119.0,False,,0.0,1096917.0
4708540,Bristol,TN,Principal City,213209,True,True,True,False,False,0.0063156123569947376,0.0029832528948914305,0.3583619475964958,111.0,145.0,False,,0.0,213209.0
4714000,Chattanooga,TN,Principal City,1541191,True,False,True,False,False,0.0041106861221160695,0.013648351097786282,-0.5370597998962162,832.0,1037.0,False,,0.0,1541191.0
4715160,Clarksville,TN,Principal City,1149342,True,False,True,False,False,0.028614967504345223,0.016263070169149074,0.2752325630871196,2710.0,2069.0,False,,0.0,1149342.0
4715400,Cleveland,TN,Principal City,360274,True,False,True,False,False,0.024125486538944196,0.004351143360908694,0.6944060181130373,552.0,461.0,False,,0.0,360274.0
4727740,Franklin,TN,Principal City,364925,False,True,True,False,False,0.028720283731889173,0.032403389820706785,-0.0602566219395887,1268.0,945.0,False,,0.0,364925.0
4728540,Gallatin,TN,Metro City,330736,False,False,True,False,False,0.05679540172614517,0.04015126321797169,0.17168345623614478,1248.0,1035.0,True,,0.0,330736.0
4737640,Jackson,TN,Principal City,616212,True,False,True,False,False,0.0039238874065341545,0.0007077147921910054,0.6943974193699957,65.0,159.0,False,,0.0,616212.0
4738320,Johnson,TN,Principal City,620977,True,False,True,False,False,0.005385695493489662,0.01189200749582997,-0.3765727427055694,274.0,615.0,False,,0.0,620977.0
4739560,Kingsport,TN,Principal City,457885,True,False,True,False,False,0.00968542713785503,0.0027053711783302514,0.5633257665413852,317.0,165.0,False,,0.0,457885.0
47093,Knox County,TN,Urban County,1164604,True,False,True,False,False,0.013743103958909098,0.01347711767819848,0.009771642724172946,2342.0,4508.0,False,,0.0,1164604.0
4740000,Knoxville,TN,Principal City,1636277,True,False,True,False,False,0.011337804822900477,0.0017157790688842045,0.7371175482368431,1556.0,2096.0,False,,0.0,1636277.0
4748000,Memphis,TN,Principal City,6037192,True,True,True,False,False,-0.006777178779725834,0.002050477605156864,-1.0,-2403.0,,False,,0.0,6037192.0
4750280,Morristown,TN,Principal City,337032,True,True,True,False,False,0.009654681399203335,0.005107116756464247,0.308063055380087,-308.0,235.0,False,,0.0,337032.0
4751560,Murfreesboro,TN,Principal City,1002524,False,True,True,False,False,0.042224548115931126,0.028579227118656014,0.19272024623073306,1903.0,1096.0,True,,0.0,1002524.0
47037,Nashville-Davidson,TN,Principal City,5431624,False,True,True,False,False,0.027137016353236287,0.01649992367382236,0.24376348737601716,12087.0,6880.0,False,,0.0,5431624.0
4755120,Oak Ridge,TN,Metro City,211245,True,False,True,False,False,0.016190577491569602,-0.003286495648914589,1.0,370.0,230.0,False,,0.0,211245.0
47157,Shelby County,TN,Urban County,1216018,True,True,True,False,False,0.016853467589018623,0.00298268433812221,0.6992678470020035,3592.0,2061.0,False,,0.0,1216018.0
4769420,Smyrna,TN,Principal City,412974,False,False,True,False,False,0.021305390937722768,0.029309645708327725,-0.15813985923942883,288.0,1173.0,False,,0.0,412974.0
4770580,Spring Hill,TN,Metro City,186017,False,False,True,False,False,0.0881473438328324,0.04992128500816406,0.27686273953434054,495.0,665.0,True,,0.0,186017.0
4801000,Abilene,TX,Principal City,912242,True,False,True,False,False,0.014509513428741405,0.00536613780099815,0.4600289833050702,427.0,481.0,False,,0.0,912242.0
4801924,Allen,TX,Metro City,496598,False,True,True,False,False,0.023702089217855216,0.028322178153304067,-0.08880641994412962,1147.0,203.0,False,,0.0,496598.0
4803000,Amarillo,TX,Principal City,1603518,True,True,False,False,False,0.009508738623778878,0.007781935206764956,0.09986906432550582,794.0,1214.0,False,,0.0,1603518.0
4804000,Arlington,TX,Principal City,3096788,True,True,False,False,False,0.008916034191839506,-0.0002851016461972167,1.0,2618.0,1703.0,False,,0.0,3096788.0
4805000,Austin,TX,Principal City,7321442,False,False,True,False,False,0.030840132678728205,0.021313407131170914,0.18266690204121197,16643.0,9444.0,False,,0.0,7321442.0
4806128,Baytown,TX,Principal City,793686,True,True,True,False,False,0.03157847993887697,0.0028936348454045024,0.8321173584207293,260.0,489.0,False,,0.0,793686.0
4807000,Beaumont,TX,Principal City,1352666,True,True,True,False,False,-0.0019866175078574466,0.003939416392589212,-1.0,-3.0,197.0,False,,0.0,1352666.0
48029,Bexar County,TX,Urban County,3160136,True,True,False,False,False,0.0834889383012436,0.005508082266673764,0.8762187266152283,3704.4277259999653,8349.0,True,,0.0,3160136.0
48039,Brazoria County,TX,Urban County,1427334,True,True,True,False,False,0.020494139928159516,0.013146307473248298,0.21842255446946643,2471.6228649999975,3963.0,False,,0.0,1427334.0
4810768,Brownsville,TX,Principal City,2564396,True,False,True,False,False,0.024015068410977225,0.007094141956029976,0.5439201527561979,1128.0,1070.0,False,,0.0,2564396.0
4810912,Bryan,TX,Principal City,919611,True,True,True,False,False,0.02015493467282492,0.011927891854024653,0.25643135937275335,993.0,1099.0,False,,0.0,919611.0
4813024,Carrollton,TX,Metro City,755813,False,False,True,False,False,0.01388089328241593,0.017823131358708277,-0.1243450357144486,808.0,22.0,False,,0.0,755813.0
4815976,College Station,TX,Principal City,1229672,False,True,True,False,False,0.021258669475297864,0.03536094723638028,-0.2490705267910041,764.0,1112.0,False,,0.0,1229672.0
4816432,Conroe,TX,Principal City,721877,True,False,True,False,False,0.04308197111868295,0.07679504509267887,-0.28123050639293967,2212.0,2425.0,True,,0.0,721877.0
4817000,Corpus Christi,TX,Principal City,2646956,True,True,True,False,False,0.006090083767641197,0.008676463803175105,-0.17515130216662636,1298.0,1291.0,False,,0.0,2646956.0
4819000,Dallas,TX,Principal City,12944689,False,True,True,False,False,0.005560558747811584,0.017581875004474945,-0.5194490944789083,5594.0,6038.0,False,,0.0,12944689.0
48113,Dallas County,TX,Urban County,2229181,False,True,True,False,False,0.0027921874156136006,0.009953788388969542,-0.5618715336632605,656.1341129996581,12711.0,False,,0.0,2229181.0
4819900,Denison,TX,Principal City,277743,True,False,False,False,False,0.01959760045147152,1.933787130159459e-05,0.9980284516387407,244.0,316.0,False,,0.0,277743.0
4819972,Denton,TX,Principal City,1049336,False,False,True,False,False,0.033872456124081074,0.01878802069309904,0.2864469967362856,2707.0,1976.0,False,,0.0,1049336.0
4820092,Desoto,TX,Metro City,271460,False,False,True,False,False,0.011797808101982943,0.001964555201353857,0.7145032204058246,-303.0,186.0,False,,0.0,271460.0
4821892,Eagle Pass,TX,Principal City,358487,True,False,False,False,False,0.009980810952968877,0.006715533856488598,0.19556837941144437,-123.0,77.0,False,,0.0,358487.0
4822660,Edinburg,TX,Principal City,1259616,True,False,True,False,False,0.048518288224136175,0.03914377659816792,0.10693920620020655,1135.0,1295.0,True,,0.0,1259616.0
4824000,El Paso,TX,Principal City,6441184,True,False,False,False,False,0.01165639221056014,0.011366292948565171,0.012600583293820753,2421.0,1887.0,False,,0.0,6441184.0
4826232,Flower Mound Town,TX,Metro City,273152,False,True,True,False,False,0.02296009211408334,0.024982449294246756,-0.042182936505990615,310.0,71.0,False,,0.0,273152.0
48157,Fort Bend County,TX,Urban County,3663792,False,False,True,False,False,0.04371128133657454,0.04086878584150022,0.03360715579818267,10891.862143999984,12017.0,True,,0.0,3663792.0
4827000,Fort Worth,TX,Principal City,7116438,True,True,True,False,False,0.02695657410513208,0.01957621057362746,0.15860567087173436,8719.0,13148.0,False,,0.0,7116438.0
4827684,Frisco,TX,Metro City,774444,False,False,True,False,False,0.045959968562330866,0.07155605964162981,-0.21780936158661182,2566.0,1333.0,True,,0.0,774444.0
4828068,Galveston,TX,Metro City,1155999,True,True,True,False,False,0.025784767359751326,-0.008508584281577525,1.0,855.0,279.0,False,,0.0,1155999.0
4829000,Garland,TX,Metro City,1983303,False,False,True,False,False,0.016946237443023815,-0.002255435963577135,1.0,1262.0,544.0,False,,0.0,1983303.0
4830464,Grand Prairie,TX,Metro City,1544048,True,False,True,False,False,0.018652687529356893,0.008289412459574486,0.3846498630039956,1446.0,1582.0,False,,0.0,1544048.0
4832372,Harlingen,TX,Principal City,952807,True,False,True,False,False,0.032420872573985626,0.0048332798146510925,0.7405239682154013,108.0,413.0,False,,0.0,952807.0
48201,Harris County,TX,Urban County,15794784,True,True,True,False,False,0.019838251499845194,0.023492246886852586,-0.08432848739466951,16061.299313999945,29936.0,False,,0.0,15794784.0
48215,Hidalgo County,TX,Urban County,7417209,True,False,True,False,False,0.019245939453850447,0.014179315619276656,0.15158070816480332,2920.0,7292.0,False,,0.0,7417209.0
4835000,Houston,TX,Principal City,25534560,True,True,True,False,False,0.014417055412835333,0.011913738575863642,0.0950718325488438,17464.0,11898.0,False,,0.0,25534560.0
4837000,Irving,TX,Principal City,2225694,True,True,True,False,False,0.023252488633368484,0.0017712077060911824,0.8584375639742575,1200.0,546.0,False,,0.0,2225694.0
4839148,Killeen,TX,Principal City,1350070,True,True,True,False,False,0.01565951875755678,0.015341075072541788,0.010272180164039725,-16.0,1134.0,False,,0.0,1350070.0
4839952,Kyle,TX,Metro City,277869,False,False,True,False,False,0.07774973519245365,0.07995802778592043,-0.014002434323855015,1993.0,1768.0,True,,0.0,277869.0
4841464,Laredo,TX,Principal City,2859543,True,True,True,False,False,0.016095288134903907,0.01970250329394463,-0.10076641644807613,1701.0,1448.0,False,,0.0,2859543.0
4841980,League,TX,Metro City,451655,False,True,True,False,False,0.03343144990740021,0.028699324552797556,0.0761639524972307,662.0,928.0,False,,0.0,451655.0
4842508,Lewisville,TX,Metro City,847606,False,False,True,False,False,0.04910346174448965,0.005963025323553861,0.7834245240236377,1328.0,1690.0,True,,0.0,847606.0
4843888,Longview,TX,Principal City,654682,True,False,True,False,False,0.01407918134524122,0.00501248558758105,0.4749033067444082,353.0,157.0,False,,0.0,654682.0
4845000,Lubbock,TX,Principal City,2215657,True,True,False,False,False,0.020421377911269856,0.01414057816004144,0.1817258183613599,2570.0,1852.0,False,,0.0,2215657.0
4846776,Marshall,TX,Metro City,304234,True,True,True,False,False,0.001304177788325367,0.0013938603302006136,-0.03323990912487292,253.0,40.0,False,,0.0,304234.0
4845384,Mc Allen,TX,Principal City,1608590,True,True,True,False,False,0.013528484200285185,0.015193898000519734,-0.05798313623818703,924.0,1722.0,False,,0.0,1608590.0
4845744,McKinney,TX,Metro City,907326,False,False,True,False,False,0.032629454525977764,0.0571667316928266,-0.27325522608565356,3181.0,3910.0,False,,0.0,907326.0
4847892,Mesquite,TX,Metro City,1047108,False,True,True,False,False,0.014629241641784807,-0.006852501150499624,1.0,-15.0,719.0,False,,0.0,1047108.0
4848072,Midland,TX,Principal City,973186,False,True,False,False,False,0.0249331636511827,0.02218743906609877,0.05827014992906568,1147.0,1504.0,False,,0.0,973186.0
4848768,Mission,TX,Principal City,992431,True,True,True,False,False,0.029301016083681963,0.002992561784146641,0.814665207033137,837.0,695.0,False,,0.0,992431.0
4848804,Missouri,TX,Metro City,300081,False,False,True,False,False,0.02067972098473314,0.021403933877931047,-0.017208887763225485,671.0,118.0,False,,0.0,300081.0
48339,Montgomery County,TX,Urban County,2925262,False,True,True,False,False,0.04204667079998359,0.031976925750082597,0.13603425825291093,11779.625342999992,13246.0,True,,0.0,2925262.0
4850820,New Braunfels,TX,Principal City,454245,False,False,True,False,False,0.0671640024805431,0.062422873707534965,0.036586488635832415,2703.0,2438.0,True,,0.0,454245.0
4853388,Odessa,TX,Principal City,987543,True,False,False,False,False,0.01923261435806789,0.018786453337553022,0.011735190985923558,1037.0,1004.0,False,,0.0,987543.0
4854132,Orange,TX,Metro City,314115,True,True,True,False,False,-0.008599131873908816,0.004719232991863942,-1.0,271.0,119.0,False,,0.0,314115.0
4856000,Pasadena,TX,Metro City,1630927,True,True,True,False,False,0.0031624569593777796,-0.005450787268538981,1.0,-660.0,47.0,False,,0.0,1630927.0
4856348,Pearland,TX,Metro City,537831,False,True,True,False,False,0.01805323354253585,0.04553739886114472,-0.4322046232240035,1455.0,60.0,False,,0.0,537831.0
4857176,Pflugerville,TX,Metro City,347221,False,False,True,False,False,0.03182753709245145,0.033319251963982444,-0.02289774973005626,688.0,856.0,False,,0.0,347221.0
4857200,Pharr,TX,Metro City,1201828,True,False,True,False,False,0.014902005023546216,0.01905940269167483,-0.1224153516541461,567.0,298.0,False,,0.0,1201828.0
4858016,Plano,TX,Principal City,1616959,False,False,True,False,False,0.009494184853275023,0.00902087251944228,0.025563643919904233,1246.0,799.0,False,,0.0,1616959.0
4858820,Port Arthur,TX,Principal City,1006766,True,False,True,False,False,0.004668478519205932,0.0037395241729032414,0.11048454434660267,214.0,28.0,False,,0.0,1006766.0
4863500,Round Rock,TX,Principal City,672184,False,False,True,False,False,0.03741574360876143,0.025926765775627247,0.1813786341083251,2010.0,1937.0,False,,0.0,672184.0
4863572,Rowlett,TX,Metro City,299525,False,False,True,False,False,0.020924956797085947,0.026012955853135677,-0.1083984942825468,1705.0,155.0,False,,0.0,299525.0
4864472,San Angelo,TX,Principal City,641137,True,True,False,False,False,0.012493129863137886,0.006904227159155507,0.2881270215091185,299.0,233.0,False,,0.0,641137.0
4865000,San Antonio,TX,Principal City,13395048,True,True,True,False,False,0.022461620990480435,0.0060264180422588964,0.5769159094921801,9688.0,6258.0,False,,0.0,13395048.0
4865036,San Benito,TX,Metro City,329615,True,False,True,False,False,0.005270755777617264,0.00889078808042898,-0.255624128209362,500.0,111.0,False,,0.0,329615.0
4865600,San Marcos,TX,Metro City,754405,True,False,True,False,False,0.03565777025727623,0.04005094674406395,-0.058027353530637066,457.0,1282.0,False,,0.0,754405.0
4867496,Sherman,TX,Principal City,294784,True,False,False,False,False,0.029895751353348432,0.0077065446331114895,0.5901024428994169,859.0,1272.0,False,,0.0,294784.0
48439,Tarrant County,TX,Urban County,4163451,True,True,False,False,False,0.014204931835765766,0.008070809767386056,0.2753722941153073,3549.66043300007,18858.0,False,,0.0,4163451.0
4872176,Temple,TX,Principal City,717139,True,False,True,False,False,0.03937056552872509,0.007176339379217023,0.6916512754860935,2071.0,1318.0,False,,0.0,717139.0
4872368,Texarkana,TX,Principal City,382663,True,False,True,False,False,-0.002241850734350681,0.004832907285488464,-1.0,304.0,109.0,False,,0.0,382663.0
4872392,Texas,TX,Metro City,432691,True,False,True,False,False,0.03514290068928094,0.009333875803450464,0.5802809223381623,370.0,974.0,False,,0.0,432691.0
48453,Travis County,TX,Urban County,1787382,False,False,True,False,False,0.05782238995434197,0.03434295575389634,0.25475338935713326,5947.15810999996,16990.0,True,,0.0,1787382.0
4874144,Tyler,TX,Principal City,743501,True,True,True,False,False,0.015478798570150554,0.002467893430992296,0.724975117326899,558.0,347.0,False,,0.0,743501.0
4875428,Victoria,TX,Principal City,537925,True,True,True,False,False,0.01473104613151932,0.0072442274021800035,0.3406928572633327,557.0,43.0,False,,0.0,537925.0
4876000,Waco,TX,Principal City,1383840,True,False,False,False,False,0.020801775110381282,0.012366886074504979,0.2543029695669408,907.0,705.0,False,,0.0,1383840.0
4879000,Wichita Falls,TX,Principal City,1206417,True,True,False,False,False,0.0001937904163922255,8.310594737825916e-05,0.39973247574211945,-25.0,106.0,False,,0.0,1206417.0
48491,Williamson County,TX,Urban County,2200130,False,False,True,False,False,0.07853710984312601,0.028488181274737734,0.4676364627989742,8062.841328999988,7529.0,True,,0.0,2200130.0
4913850,Clearfield,UT,Principal City,206865,False,True,False,False,False,0.031264636398365075,-0.00360273051394544,1.0,344.0,181.0,False,,0.0,206865.0
49011,Davis County,UT,Urban County,936639,False,False,False,False,True,0.02119076571821199,0.01640690727380978,0.1272381523563266,2298.0,1468.0,False,penalty,-93663.90000000001,842975.1
4920810,Eagle Mountain,UT,Metro City,239813,False,False,True,False,False,0.11009966341928323,0.05973047065057546,0.2965857210475302,911.0,1136.0,True,,0.0,239813.0
4943660,Layton,UT,Metro City,392160,False,False,False,False,True,0.03137634943513179,0.01963945432041303,0.23006390668583943,658.0,435.0,False,penalty,-39216.0,352944.0
4944320,Lehi,UT,Metro City,332739,False,False,True,False,False,0.0723557531473007,0.04608916476281566,0.22176205486855768,1243.0,1027.0,True,,0.0,332739.0
4945860,Logan,UT,Principal City,558464,False,False,False,False,True,0.009505516025755334,0.020685754970851233,-0.3703136229790569,365.0,286.0,False,penalty,-55846.4,502617.6
4955980,Ogden,UT,Principal City,1022138,False,False,False,False,True,0.015589245805293084,0.006837261259477367,0.39025179090702494,538.0,417.0,False,bonus,62988.02637864497,1085126.0263786449
4957300,Orem,UT,Principal City,569542,False,False,True,False,False,0.011378805376357715,0.026698596816154163,-0.4023328945168735,808.0,40.0,False,,0.0,569542.0
4962470,Provo,UT,Principal City,1210634,False,False,True,False,False,0.004723446666021314,0.005855303045436688,-0.10699339811295885,-56.0,286.0,False,,0.0,1210634.0
4967000,Salt Lake,UT,Principal City,3250831,False,False,False,False,True,0.032840461371648866,0.012345610896523862,0.4535656552198444,3870.0,1283.0,False,bonus,453092.3087088403,3703923.30870884
49035,Salt Lake County,UT,Urban County,2393613,False,False,False,False,True,0.028439159332475317,0.014266679975484031,0.33186279878006925,3212.0,4550.0,False,bonus,376054.90841674287,2769667.908416743
4967440,Sandy,UT,Metro City,355402,False,False,False,False,True,0.012183455312700486,0.020551567329772702,-0.2556317772700948,461.0,25.0,False,penalty,-35540.200000000004,319861.8
4970850,South Jordan,UT,Metro City,253648,False,False,False,False,True,0.04801517812784173,0.0536462351105127,-0.055390307918191564,974.0,706.0,True,bonus,114034.0849308554,367682.08493085543
4965330,St George,UT,Principal City,625751,False,True,False,False,False,0.03542713969519151,0.020648621056781558,0.2635455754898512,1559.0,1281.0,False,,0.0,625751.0
4975360,Taylorsville,UT,Metro City,352902,False,False,False,False,True,-0.000582350416104882,0.004739090499008336,-1.0,-183.0,17.0,False,penalty,-35290.200000000004,317611.8
49049,Utah County,UT,Urban County,1425085,False,False,True,False,False,0.035733645972992,0.024446006169689394,0.18756572032919813,6283.969669999991,6321.0,False,,0.0,1425085.0
4982950,West Jordan,UT,Metro City,491304,False,True,False,False,False,0.017849553422052855,0.013102707691984516,0.15336022504396501,420.0,296.0,False,,0.0,491304.0
4983470,West Valley,UT,Metro City,1047855,False,False,False,False,True,0.01113663736928272,0.0013986713564628772,0.7768429342964293,742.0,68.0,False,bonus,86871.96203151408,1134726.9620315142
5010675,Burlington,VT,Principal City,745925,False,False,True,False,False,0.00854485669169991,0.005849863561979918,0.18722094505664677,-260.0,228.0,False,,0.0,745925.0
5101000,Alexandria,VA,Principal City,1068416,False,False,False,False,True,0.011485793205498807,0.007650535689233129,0.20041762123567444,274.0,25.0,False,penalty,-106841.6,961574.4
51013,Arlington County,VA,Urban County,1321685,False,False,False,False,True,0.01222746612466552,0.012210524640473341,0.0006932437431127176,1224.0,621.0,False,penalty,-132168.5,1189516.5
5107784,Blacksburg,VA,Principal City,546821,False,False,True,False,False,0.018653323639834074,0.004213779040733723,0.6314549246053333,135.0,67.0,False,,0.0,546821.0
5109816,Bristol,VA,Principal City,273121,True,True,True,False,False,-0.001978710031439568,-0.0023213195087553595,0.0796760752718598,-13.0,5.0,False,,0.0,273121.0
5114968,Charlottesville,VA,Principal City,445452,False,False,False,False,True,0.009207800429861024,0.010382572594221928,-0.05996680935665322,51.0,49.0,False,penalty,-44545.200000000004,400906.8
5116000,Chesapeake,VA,Metro City,1145305,False,False,False,False,True,0.012908800018316846,0.012011001445260128,0.03602751708792502,819.0,597.0,False,penalty,-114530.5,1030774.5
51041,Chesterfield County,VA,Urban County,1612176,False,False,False,False,True,0.021968491446099137,0.009966260104866453,0.3758360644227332,3137.0,2307.0,False,bonus,367274.0497208351,1979450.0497208352
5116608,Christiansburg,VA,Principal City,155108,True,True,True,False,False,0.021233276964456538,0.007601068411375422,0.47277676588098316,683.0,59.0,False,,0.0,155108.0
5118448,Colonial Heights,VA,Metro City,96066,True,False,False,False,False,0.009639114191229092,-0.002132653865926981,1.0,-12.0,17.0,False,,0.0,96066.0
5121344,Danville,VA,Metro City,868381,True,False,True,False,False,0.0027395695780121354,-0.002963680337942476,1.0,67.0,14.0,False,,0.0,868381.0
51059,Fairfax County,VA,Urban County,5768750,False,False,False,False,True,0.0076906921314947585,0.0023244929734564934,0.5358062883316408,1695.0,2861.0,False,bonus,198447.4065275153,5967197.4065275155
